Date,Time,Open,High,Low,Close
2023-02-02,00:00,6702.151,6730.727,6683.108,6718.211
2023-02-03,00:00,6718.182,6771.497,6712.614,6764.252
2023-02-04,00:00,6764.015,6780.946,6734.714,6742.622
2023-02-05,00:00,6742.555,6759.417,6719.442,6745.115
2023-02-06,00:00,6745.127,6769.778,6689.587,6695.142
2023-02-07,00:00,6695.333,6708.805,6671.080,6698.525
2023-02-08,00:00,6698.553,6726.167,6668.058,6670.567
2023-02-09,00:00,6670.621,6733.706,6669.104,6726.828
2023-02-10,00:00,6726.702,6802.607,6711.009,6795.441
2023-02-11,00:00,6795.357,6813.593,6762.345,6782.478
2023-02-12,00:00,6782.700,6794.581,6756.664,6774.660
2023-02-13,00:00,6774.476,6775.406,6720.007,6728.820
2023-02-14,00:00,6728.694,6771.151,6680.806,6684.413
2023-02-15,00:00,6684.374,6706.610,6674.458,6700.047
2023-02-16,00:00,6700.015,6701.487,6648.292,6676.016
2023-02-17,00:00,6676.148,6705.342,6652.960,6688.564
2023-02-18,00:00,6688.960,6736.582,6670.530,6733.246
2023-02-19,00:00,6733.042,6762.673,6687.331,6694.588
2023-02-20,00:00,6694.916,6709.240,6648.827,6707.050
2023-02-21,00:00,6707.108,6725.118,6641.216,6645.459
2023-02-22,00:00,6645.501,6674.090,6622.627,6628.175
2023-02-23,00:00,6627.801,6642.647,6590.664,6636.451
2023-02-24,00:00,6636.408,6641.200,6593.940,6603.135
2023-02-25,00:00,6603.105,6627.335,6571.138,6579.021
2023-02-26,00:00,6579.078,6582.515,6540.414,6569.013
2023-02-27,00:00,6568.945,6618.454,6564.533,6614.145
2023-02-28,00:00,6614.082,6621.749,6585.536,6617.158
2023-03-01,00:00,6617.136,6627.761,6578.359,6614.918
2023-03-02,00:00,6615.291,6646.998,6592.375,6609.951
2023-03-03,00:00,6610.095,6610.623,6560.409,6570.806
2023-03-04,00:00,6570.670,6602.954,6551.555,6588.858
2023-03-05,00:00,6588.801,6612.535,6555.012,6555.542
2023-03-06,00:00,6555.346,6574.925,6531.699,6533.888
2023-03-07,00:00,6533.914,6564.255,6518.409,6537.674
2023-03-08,00:00,6537.721,6549.241,6452.355,6464.451
2023-03-09,00:00,6464.553,6525.365,6461.928,6489.863
2023-03-10,00:00,6489.860,6522.136,6486.940,6519.360
2023-03-11,00:00,6519.576,6528.468,6469.743,6481.487
2023-03-12,00:00,6481.434,6499.940,6428.206,6432.605
2023-03-13,00:00,6432.528,6453.676,6412.894,6442.298
2023-03-14,00:00,6442.244,6442.727,6401.630,6408.577
2023-03-15,00:00,6408.559,6484.789,6401.926,6444.935
2023-03-16,00:00,6445.231,6499.564,6434.824,6496.224
2023-03-17,00:00,6496.091,6502.707,6396.194,6400.705
2023-03-18,00:00,6400.671,6411.017,6359.406,6377.147
2023-03-19,00:00,6377.322,6400.548,6357.300,6375.953
2023-03-20,00:00,6375.788,6393.566,6353.514,6382.596
2023-03-21,00:00,6382.778,6448.631,6381.641,6437.654
2023-03-22,00:00,6437.582,6467.577,6424.608,6460.452
2023-03-23,00:00,6460.656,6525.600,6454.864,6524.943
2023-03-24,00:00,6525.061,6555.195,6518.786,6537.623
2023-03-25,00:00,6537.736,6557.233,6497.790,6510.969
2023-03-26,00:00,6511.207,6555.356,6470.782,6548.989
2023-03-27,00:00,6548.895,6565.008,6523.640,6535.716
