Date,Time,Open,High,Low,Close
2023-03-22,00:00,6437.582,6442.800,6424.608,6441.043
2023-03-22,08:00,6441.062,6467.577,6435.611,6435.611
2023-03-22,16:00,6435.358,6460.847,6429.315,6460.452
2023-03-23,00:00,6460.656,6487.353,6454.864,6486.288
2023-03-23,08:00,6486.168,6522.499,6476.796,6520.900
2023-03-23,16:00,6520.800,6525.600,6500.936,6524.943
2023-03-24,00:00,6525.061,6553.996,6518.786,6547.447
2023-03-24,08:00,6547.163,6555.195,6535.049,6547.829
2023-03-24,16:00,6547.595,6554.669,6526.076,6537.623
2023-03-25,00:00,6537.736,6553.690,6536.951,6539.100
2023-03-25,08:00,6539.104,6557.233,6535.433,6549.969
2023-03-25,16:00,6550.071,6555.588,6497.790,6510.969
2023-03-26,00:00,6511.207,6513.452,6485.728,6488.308
2023-03-26,08:00,6488.133,6531.632,6470.782,6521.223
2023-03-26,16:00,6521.290,6555.356,6514.542,6548.989
2023-03-27,00:00,6548.895,6563.713,6541.832,6556.910
2023-03-27,08:00,6557.175,6565.008,6527.892,6528.438
2023-03-27,16:00,6528.428,6545.271,6523.640,6544.840
2023-03-28,00:00,6544.585,6550.238,6521.202,6521.973
2023-03-28,08:00,6522.012,6537.311,6516.529,6526.784
2023-03-28,16:00,6526.755,6553.345,6525.949,6550.313
2023-03-29,00:00,6550.416,6562.545,6543.599,6544.735
2023-03-29,08:00,6544.568,6565.935,6540.888,6553.888
2023-03-29,16:00,6554.100,6570.338,6535.745,6545.284
2023-03-30,00:00,6545.083,6562.950,6537.093,6559.881
2023-03-30,08:00,6559.933,6563.589,6544.573,6548.098
2023-03-30,16:00,6547.956,6550.254,6529.516,6537.676
2023-03-31,00:00,6537.751,6548.565,6496.902,6496.902
2023-03-31,08:00,6496.944,6502.784,6485.055,6494.425
2023-03-31,16:00,6494.378,6500.011,6466.979,6489.716
2023-04-01,00:00,6489.848,6501.301,6477.043,6488.744
2023-04-01,08:00,6488.788,6508.994,6476.827,6482.571
2023-04-01,16:00,6482.801,6536.394,6473.103,6534.047
2023-04-02,00:00,6533.845,6543.571,6484.669,6508.286
2023-04-02,08:00,6508.063,6508.165,6480.395,6482.642
