Date,Time,Open,High,Low,Close
2023-03-24,22:00,8916.31,8937.01,8912.60,8913.04
2023-03-25,00:00,8913.31,8924.98,8909.94,8912.07
2023-03-25,02:00,8912.09,8916.37,8896.88,8899.41
2023-03-25,04:00,8899.41,8912.78,8893.84,8898.72
2023-03-25,06:00,8898.72,8934.36,8896.64,8926.38
2023-03-25,08:00,8926.89,8929.21,8910.03,8917.00
2023-03-25,10:00,8917.09,8923.39,8909.57,8917.86
2023-03-25,12:00,8917.95,8925.27,8912.25,8916.70
2023-03-25,14:00,8916.61,8928.03,8908.97,8909.29
2023-03-25,16:00,8909.29,8914.87,8898.24,8903.67
2023-03-25,18:00,8903.76,8911.35,8897.54,8899.58
2023-03-25,20:00,8899.46,8900.69,8887.91,8898.04
2023-03-25,22:00,8898.21,8907.07,8889.78,8905.13
2023-03-26,00:00,8905.12,8916.58,8897.92,8908.92
2023-03-26,02:00,8909.07,8910.27,8889.02,8902.72
2023-03-26,04:00,8902.92,8914.19,8895.93,8902.08
2023-03-26,06:00,8902.03,8908.85,8886.04,8908.72
2023-03-26,08:00,8908.76,8910.49,8886.48,8896.56
2023-03-26,10:00,8896.55,8897.47,8876.88,8879.82
2023-03-26,12:00,8879.73,8885.86,8863.05,8871.56
2023-03-26,14:00,8871.82,8875.22,8856.48,8857.43
2023-03-26,16:00,8857.67,8871.32,8854.77,8856.46
2023-03-26,18:00,8856.54,8876.94,8856.48,8868.00
2023-03-26,20:00,8868.03,8877.65,8865.45,8870.31
2023-03-26,22:00,8870.26,8871.84,8851.14,8855.88
2023-03-27,00:00,8855.88,8860.71,8842.39,8844.63
2023-03-27,02:00,8844.41,8850.67,8820.37,8833.57
2023-03-27,04:00,8833.56,8845.21,8827.35,8835.95
2023-03-27,06:00,8835.78,8835.78,8818.00,8821.90
2023-03-27,08:00,8821.79,8828.12,8810.00,8811.51
2023-03-27,10:00,8811.30,8814.29,8787.84,8798.12
2023-03-27,12:00,8797.73,8806.91,8785.63,8789.27
2023-03-27,14:00,8789.35,8789.85,8770.63,8777.90
2023-03-27,16:00,8777.78,8777.82,8755.35,8760.80
2023-03-27,18:00,8760.76,8761.90,8742.21,8745.72
2023-03-27,20:00,8745.74,8752.50,8741.03,8749.92
2023-03-27,22:00,8749.75,8758.76,8743.76,8756.20
2023-03-28,00:00,8756.01,8764.23,8739.60,8753.13
2023-03-28,02:00,8753.10,8782.03,8751.82,8773.54
2023-03-28,04:00,8773.68,8777.87,8763.14,8775.23
2023-03-28,06:00,8775.32,8779.83,8760.86,8762.80
2023-03-28,08:00,8763.04,8770.51,8751.15,8766.81
2023-03-28,10:00,8766.74,8772.07,8737.33,8738.30
2023-03-28,12:00,8738.01,8748.74,8735.97,8743.39
2023-03-28,14:00,8743.52,8758.18,8742.83,8748.09
2023-03-28,16:00,8748.14,8772.49,8746.82,8772.45
2023-03-28,18:00,8772.05,8778.30,8756.31,8756.31
