Date,Time,Open,High,Low,Close
2023-02-11,00:00,1671.087,1730.481,1654.991,1726.336
2023-02-12,00:00,1726.266,1734.197,1712.158,1727.772
2023-02-13,00:00,1727.787,1732.188,1708.172,1716.172
2023-02-14,00:00,1716.448,1739.989,1704.836,1715.086
2023-02-15,00:00,1715.345,1728.757,1697.688,1715.076
2023-02-16,00:00,1715.039,1723.139,1687.853,1708.904
2023-02-17,00:00,1708.903,1713.418,1688.586,1705.615
2023-02-18,00:00,1705.795,1727.685,1696.960,1698.397
2023-02-19,00:00,1698.208,1701.935,1654.588,1660.305
2023-02-20,00:00,1660.250,1662.797,1632.583,1659.528
2023-02-21,00:00,1659.420,1676.334,1649.779,1656.252
2023-02-22,00:00,1656.152,1693.304,1638.064,1692.084
2023-02-23,00:00,1691.905,1694.950,1648.699,1657.381
2023-02-24,00:00,1657.485,1695.565,1650.460,1688.810
2023-02-25,00:00,1688.952,1715.630,1682.675,1706.920
2023-02-26,00:00,1706.761,1730.556,1691.788,1717.275
2023-02-27,00:00,1717.215,1728.670,1693.559,1702.923
2023-02-28,00:00,1702.900,1707.600,1677.890,1698.914
2023-03-01,00:00,1698.956,1722.756,1694.777,1706.501
2023-03-02,00:00,1706.377,1749.964,1696.078,1749.547
2023-03-03,00:00,1749.671,1767.659,1736.888,1767.062
2023-03-04,00:00,1767.091,1800.361,1760.651,1791.206
2023-03-05,00:00,1791.184,1810.565,1784.703,1793.651
2023-03-06,00:00,1793.681,1826.129,1790.646,1807.579
2023-03-07,00:00,1807.597,1815.693,1782.304,1806.641
2023-03-08,00:00,1806.609,1827.453,1786.849,1790.410
2023-03-09,00:00,1790.330,1798.016,1760.071,1762.301
2023-03-10,00:00,1762.324,1791.522,1759.607,1766.859
2023-03-11,00:00,1766.996,1774.936,1753.411,1766.129
2023-03-12,00:00,1766.388,1800.907,1762.632,1792.619
2023-03-13,00:00,1792.517,1822.693,1787.819,1821.074
2023-03-14,00:00,1821.176,1833.071,1795.242,1798.924
2023-03-15,00:00,1798.851,1816.570,1784.245,1784.747
2023-03-16,00:00,1784.887,1815.258,1773.994,1814.820
2023-03-17,00:00,1814.877,1837.288,1807.148,1829.927
2023-03-18,00:00,1830.012,1853.045,1798.574,1807.293
2023-03-19,00:00,1807.370,1830.790,1792.705,1802.240
2023-03-20,00:00,1802.080,1825.374,1796.148,1803.441
2023-03-21,00:00,1803.349,1830.790,1802.421,1821.565
2023-03-22,00:00,1821.613,1850.376,1817.188,1848.988
2023-03-23,00:00,1848.933,1880.142,1847.398,1876.584
2023-03-24,00:00,1876.656,1876.838,1809.202,1811.175
2023-03-25,00:00,1811.237,1849.203,1810.591,1827.352
2023-03-26,00:00,1827.239,1832.702,1791.287,1809.611
2023-03-27,00:00,1809.585,1830.598,1803.613,1822.432
