Date,Time,Open,High,Low,Close
2023-03-01,00:00,335249.0599,342482.0310,317112.2184,320743.7934
2023-03-02,00:00,320758.5549,323079.5603,302166.9033,305539.4008
2023-03-03,00:00,305562.3950,320473.6848,303634.2129,319248.0708
2023-03-04,00:00,319126.7778,323916.7265,306154.2208,312783.5224
2023-03-05,00:00,312821.1190,318494.9152,297809.3644,304321.8592
2023-03-06,00:00,304190.0115,305838.1145,284558.1162,287312.0393
2023-03-07,00:00,287301.1886,293729.9217,275127.7854,278883.7827
2023-03-08,00:00,278729.8804,283212.4091,274001.0584,276703.1756
2023-03-09,00:00,276689.3576,289721.5161,268960.7254,287248.0614
2023-03-10,00:00,287322.3545,305718.3581,285378.8345,296426.5551
2023-03-11,00:00,296438.3303,300385.2592,281714.8838,283182.3094
2023-03-12,00:00,283028.3081,288639.8999,263934.7795,267161.0609
2023-03-13,00:00,267164.3814,272677.4950,258682.2884,261332.1820
2023-03-14,00:00,261401.4775,283472.7356,261252.9564,277569.8858
2023-03-15,00:00,277604.4809,282717.3684,268721.1953,281376.5521
2023-03-16,00:00,281363.0546,298095.7894,276079.8639,288144.0404
2023-03-17,00:00,288182.0180,289209.8312,272373.9965,279388.7452
2023-03-18,00:00,279424.4351,305129.0893,279424.4351,303431.5881
2023-03-19,00:00,303453.6749,307168.9456,285618.4741,285720.0097
2023-03-20,00:00,285743.4467,286341.5834,265555.7372,269671.7338
2023-03-21,00:00,269718.3097,277873.0577,266681.6950,271632.0800
2023-03-22,00:00,271599.8049,278838.9789,257674.8634,258314.3202
2023-03-23,00:00,258349.9627,265799.0180,254337.3922,265277.5659
2023-03-24,00:00,265215.7821,270767.9236,258661.9052,269061.2463
2023-03-25,00:00,269067.1005,270675.6233,259171.0547,263659.3246
2023-03-26,00:00,263765.4200,271998.5899,256772.7727,270136.1620
2023-03-27,00:00,270140.9202,304805.7426,268132.4434,293712.0470
2023-03-28,00:00,293791.4667,315315.0996,291994.0848,308333.2469
2023-03-29,00:00,308379.1554,326372.3330,307492.4062,322114.7726
