Date,Time,Open,High,Low,Close
2023-04-17,08:00,637349.35,640573.10,636929.67,639803.33
2023-04-17,08:15,639730.40,640524.07,638887.23,639913.23
2023-04-17,08:30,639931.81,640217.50,637373.61,639210.78
2023-04-17,08:45,639215.69,641353.24,637927.54,640813.39
2023-04-17,09:00,640836.96,642596.88,640749.65,642505.10
2023-04-17,09:15,642653.64,643637.03,641327.49,642230.69
2023-04-17,09:30,642347.59,644519.30,642003.44,643081.60
2023-04-17,09:45,643044.54,645338.10,642046.37,644458.52
2023-04-17,10:00,644541.39,646299.16,643972.62,646170.09
2023-04-17,10:15,646203.05,649365.86,646203.05,649187.25
2023-04-17,10:30,649135.14,650483.01,648435.96,650461.15
2023-04-17,10:45,650436.71,652323.73,650339.67,652085.65
2023-04-17,11:00,652099.23,652578.28,650970.18,652178.71
2023-04-17,11:15,652154.30,652820.06,650476.89,650615.62
2023-04-17,11:30,650652.39,651061.14,648473.83,650084.57
2023-04-17,11:45,649975.24,652256.48,649251.50,650999.24
2023-04-17,12:00,650968.54,651223.15,647492.70,648172.11
2023-04-17,12:15,648183.12,651599.59,648008.61,651339.18
2023-04-17,12:30,651284.59,653522.10,651198.60,653237.71
2023-04-17,12:45,653192.86,654639.44,652385.34,653081.86
2023-04-17,13:00,653081.95,653630.37,651446.61,651990.60
2023-04-17,13:15,651909.95,653765.98,651029.94,652452.74
2023-04-17,13:30,652460.61,654388.70,651870.91,654187.97
2023-04-17,13:45,654233.01,654233.01,650871.30,651245.96
2023-04-17,14:00,651281.39,652679.19,650767.44,652178.53
2023-04-17,14:15,652259.28,653464.08,651615.78,652535.24
2023-04-17,14:30,652614.73,652774.92,648661.42,650168.19
2023-04-17,14:45,650163.76,651398.14,649813.49,651093.29
2023-04-17,15:00,651096.97,654291.70,651086.71,654158.19
2023-04-17,15:15,654099.46,654906.17,652276.02,654619.75
2023-04-17,15:30,654616.56,655765.04,653072.14,653611.73
2023-04-17,15:45,653543.83,654777.40,653010.60,654180.99
2023-04-17,16:00,654189.34,657861.76,653909.26,656855.46
2023-04-17,16:15,656842.92,656863.81,655022.66,656068.07
2023-04-17,16:30,656110.90,658434.89,654759.32,658205.26
2023-04-17,16:45,658162.36,658606.89,654264.47,654387.15
2023-04-17,17:00,654347.33,656125.92,654125.23,655917.80
2023-04-17,17:15,655867.94,656660.91,654512.61,654512.61
2023-04-17,17:30,654463.17,654507.37,651395.15,653103.42
2023-04-17,17:45,653100.63,654640.00,652190.38,653373.99
2023-04-17,18:00,653412.98,655617.50,652849.41,653894.97
2023-04-17,18:15,653949.83,657510.49,653949.83,657072.40
2023-04-17,18:30,657109.98,659562.70,657044.29,658970.10
2023-04-17,18:45,659014.57,660860.27,657499.46,658742.68
2023-04-17,19:00,658770.35,663900.42,658770.35,663229.50
2023-04-17,19:15,663259.57,663530.22,659610.35,659882.67
2023-04-17,19:30,659912.90,660000.01,657063.80,657813.76
2023-04-17,19:45,657848.54,659347.47,657518.91,658283.74
2023-04-17,20:00,658182.15,658699.71,654722.21,654898.27
2023-04-17,20:15,654933.79,655545.02,653241.51,653630.85
