Date,Time,Open,High,Low,Close
2023-04-17,11:15,1179.85,1187.18,1178.55,1183.11
2023-04-17,11:30,1183.25,1190.22,1181.28,1188.27
2023-04-17,11:45,1188.20,1190.56,1184.55,1189.21
2023-04-17,12:00,1188.88,1200.25,1187.08,1197.48
2023-04-17,12:15,1197.44,1202.94,1193.46,1194.14
2023-04-17,12:30,1194.21,1194.21,1177.95,1178.76
2023-04-17,12:45,1178.63,1181.44,1172.56,1173.33
2023-04-17,13:00,1173.17,1175.49,1170.15,1174.68
2023-04-17,13:15,1174.53,1179.60,1170.54,1170.73
2023-04-17,13:30,1170.96,1176.56,1163.93,1165.33
2023-04-17,13:45,1165.64,1177.53,1163.66,1173.54
2023-04-17,14:00,1173.33,1174.32,1159.11,1160.50
2023-04-17,14:15,1160.61,1163.31,1154.85,1158.39
2023-04-17,14:30,1158.23,1171.71,1158.23,1169.82
2023-04-17,14:45,1169.79,1171.46,1157.66,1158.08
2023-04-17,15:00,1157.80,1161.18,1156.27,1157.22
2023-04-17,15:15,1157.49,1162.11,1154.11,1161.94
2023-04-17,15:30,1161.68,1162.02,1145.71,1147.48
2023-04-17,15:45,1147.35,1155.79,1146.01,1152.84
2023-04-17,16:00,1152.70,1153.92,1147.77,1151.02
2023-04-17,16:15,1151.07,1163.47,1150.01,1157.15
2023-04-17,16:30,1156.83,1157.41,1147.53,1148.52
2023-04-17,16:45,1148.55,1149.93,1138.05,1139.96
2023-04-17,17:00,1139.96,1141.05,1126.50,1126.80
2023-04-17,17:15,1126.54,1129.00,1120.67,1124.83
2023-04-17,17:30,1124.96,1125.45,1114.85,1115.92
2023-04-17,17:45,1115.99,1117.54,1104.60,1104.92
2023-04-17,18:00,1105.15,1110.31,1104.14,1109.75
2023-04-17,18:15,1109.92,1111.33,1102.48,1106.33
2023-04-17,18:30,1106.18,1106.36,1096.47,1098.15
2023-04-17,18:45,1097.97,1101.83,1088.83,1088.83
2023-04-17,19:00,1088.62,1089.21,1082.24,1085.11
2023-04-17,19:15,1084.95,1087.70,1077.87,1079.41
2023-04-17,19:30,1079.38,1081.26,1073.16,1075.13
2023-04-17,19:45,1075.13,1094.22,1074.87,1093.76
2023-04-17,20:00,1094.05,1100.72,1092.74,1099.13
2023-04-17,20:15,1099.09,1102.27,1096.41,1101.05
